Order ID,Order Date,Month,Quarter,Year,Customer Name,Customer Email,City,State,Product ID,Product Name,Category,Sub-Category,Brand,Unit Price (?),Quantity,Discount (%),Discount Amount (?),Sale Price per Unit (?),Gross Revenue (?),Net Revenue (?),Shipping Cost (?),Total Order Value (?),Profit Margin (%),Profit (?),Payment Method,Sales Channel,Device Type,Order Status,Customer Rating,Repeat Customer
ORD-10861,2024-10-09,October,Q4,2024,Aditya Kumar,aditya.kumar@yahoo.com,Patna,Bihar,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,5,25,53748.75,32249.25,214995,161246.25,0,161246.25,14.5,23380.71,UPI,Organic Search,Tablet,Cancelled,,No
ORD-10153,2024-10-09,October,Q4,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,2,0,0,349,698,698,0,698,34.1,238.02,UPI,Email Campaign,Mobile,Delivered,2.9,Yes
ORD-11305,2024-10-10,October,Q4,2024,Ankur Pandey,ankur.pandey@gmail.com,Varanasi,Uttar Pradesh,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,1,20,499.8,1999.2,2499,1999.2,0,1999.2,23.7,473.81,Cash on Delivery,Social Media,Desktop,Delivered,3,No
ORD-10138,2024-10-10,October,Q4,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,1,20,1399.8,5599.2,6999,5599.2,0,5599.2,9.2,515.13,Debit Card,Paid Ads,Mobile,Delivered,2.7,Yes
ORD-10673,2024-10-10,October,Q4,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,3,15,269.55,509.15,1797,1527.45,0,1527.45,16.5,252.03,Cash on Delivery,Social Media,Desktop,Delivered,2.9,No
ORD-10027,2024-10-10,October,Q4,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,15,27,153,180,153,40,193,33.4,51.1,UPI,Organic Search,Desktop,Delivered,3.2,No
ORD-11393,2024-10-11,October,Q4,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,3,10,179.7,539.1,1797,1617.3,0,1617.3,33,533.71,Wallet,Direct,Mobile,Pending,,No
ORD-10696,2024-10-11,October,Q4,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,1,0,0,599,599,599,0,599,20.5,122.8,Wallet,Organic Search,Mobile,Cancelled,,No
ORD-10916,2024-10-11,October,Q4,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,2,10,259.8,1169.1,2598,2338.2,0,2338.2,9.3,217.45,Credit Card,App,Desktop,Delivered,4.8,No
ORD-11245,2024-10-11,October,Q4,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,20,399.8,1599.2,1999,1599.2,0,1599.2,26.9,430.18,Net Banking,Referral,Desktop,Pending,,No
ORD-10556,2024-10-12,October,Q4,2024,Pooja Mehta,pooja.mehta@gmail.com,Pune,Maharashtra,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,2,15,389.7,1104.15,2598,2208.3,0,2208.3,19,419.58,UPI,Paid Ads,Tablet,Delivered,2.5,No
ORD-11012,2024-10-12,October,Q4,2024,Rahul Verma,rahul.verma@outlook.com,Delhi,Delhi,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,2,15,869.7,2464.15,5798,4928.3,0,4928.3,9,443.55,Debit Card,Direct,Mobile,Returned,,Yes
ORD-11339,2024-10-12,October,Q4,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P019,Milton Thermosteel Flask 1L,Home & Kitchen,Kitchen,Milton,599,1,25,149.75,449.25,599,449.25,40,489.25,28,125.79,UPI,Paid Ads,Desktop,Returned,,No
ORD-11499,2024-10-12,October,Q4,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,2,20,2998,5996,14990,11992,0,11992,19.6,2350.43,Net Banking,Paid Ads,Mobile,Delivered,4.5,No
ORD-11492,2024-10-13,October,Q4,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,15,22.35,126.65,149,126.65,40,166.65,28.4,35.97,UPI,Organic Search,Mobile,Cancelled,,Yes
ORD-10423,2024-10-14,October,Q4,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P014,Peter England Formal Shirt,Fashion,Men's Clothing,Peter England,899,1,0,0,899,899,899,0,899,27.3,245.43,UPI,Social Media,Mobile,Returned,,No
ORD-10148,2024-10-14,October,Q4,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,1,20,119.8,479.2,599,479.2,40,519.2,27,129.38,Debit Card,Direct,Tablet,Delivered,3,Yes
ORD-10767,2024-10-14,October,Q4,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,2,0,0,1299,2598,2598,0,2598,11.7,303.97,UPI,Organic Search,Mobile,Delivered,3.8,No
ORD-11373,2024-10-14,October,Q4,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,2,10,1399.8,6299.1,13998,12598.2,0,12598.2,20.8,2620.43,Net Banking,Direct,Mobile,Delivered,4.5,No
ORD-11333,2024-10-14,October,Q4,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,1,0,0,599,599,599,0,599,13.9,83.26,Credit Card,Organic Search,Desktop,Delivered,3.7,No
ORD-11050,2024-10-14,October,Q4,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,5,99.95,1899.05,1999,1899.05,0,1899.05,23.3,442.48,Credit Card,Direct,Mobile,Returned,,Yes
ORD-10265,2024-10-15,October,Q4,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,2,15,749.7,2124.15,4998,4248.3,0,4248.3,14.5,616,Wallet,App,Desktop,Delivered,4.3,No
ORD-10296,2024-10-15,October,Q4,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,20,399.8,1599.2,1999,1599.2,0,1599.2,26,415.79,Credit Card,Paid Ads,Tablet,Delivered,4,No
ORD-10166,2024-10-15,October,Q4,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,1,20,119.8,479.2,599,479.2,40,519.2,17.9,85.78,Debit Card,App,Desktop,Returned,,No
ORD-11272,2024-10-15,October,Q4,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,3,10,44.7,134.1,447,402.3,40,442.3,33.7,135.58,Net Banking,Organic Search,Mobile,Delivered,3.4,No
ORD-11098,2024-10-15,October,Q4,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,1,5,174.95,3324.05,3499,3324.05,0,3324.05,33.5,1113.56,Credit Card,Direct,Mobile,Delivered,3.2,No
ORD-10769,2024-10-16,October,Q4,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,1,20,119.8,479.2,599,479.2,40,519.2,33.8,161.97,UPI,Social Media,Desktop,Cancelled,,No
ORD-11287,2024-10-16,October,Q4,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,1,25,149.75,449.25,599,449.25,40,489.25,25.6,115.01,Debit Card,Direct,Mobile,Delivered,4.8,Yes
ORD-10944,2024-10-17,October,Q4,2024,Rahul Verma,rahul.verma@outlook.com,Delhi,Delhi,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,4,10,999.6,2249.1,9996,8996.4,0,8996.4,13,1169.53,UPI,Social Media,Mobile,Cancelled,,No
ORD-10008,2024-10-17,October,Q4,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,3,5,89.85,569.05,1797,1707.15,0,1707.15,25.7,438.74,Credit Card,Email Campaign,Mobile,Delivered,3.1,No
ORD-11185,2024-10-17,October,Q4,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,1,20,69.8,279.2,349,279.2,40,319.2,33.8,94.37,UPI,Direct,Mobile,Delivered,3.4,No
ORD-10651,2024-10-18,October,Q4,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,2,5,44.9,426.55,898,853.1,0,853.1,23.8,203.04,Debit Card,Organic Search,Mobile,Cancelled,,No
ORD-11381,2024-10-18,October,Q4,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,2,0,0,599,1198,1198,0,1198,29.9,358.2,UPI,Social Media,Desktop,Delivered,4.6,No
ORD-10552,2024-10-18,October,Q4,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,1,0,0,599,599,599,0,599,31,185.69,UPI,Organic Search,Desktop,Delivered,4,No
ORD-11201,2024-10-18,October,Q4,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,1,20,499.8,1999.2,2499,1999.2,0,1999.2,18.7,373.85,UPI,Organic Search,Desktop,Pending,,Yes
ORD-10491,2024-10-19,October,Q4,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P006,Canon EOS 1500D,Electronics,Cameras,Canon,34999,2,0,0,34999,69998,69998,0,69998,11.2,7839.78,Net Banking,Paid Ads,Desktop,Cancelled,,Yes
ORD-11489,2024-10-20,October,Q4,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,4,5,69.8,331.55,1396,1326.2,0,1326.2,12.4,164.45,UPI,Direct,Mobile,Delivered,3.3,No
ORD-11325,2024-10-20,October,Q4,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,2,10,699.8,3149.1,6998,6298.2,0,6298.2,20.3,1278.53,UPI,Social Media,Desktop,Returned,,Yes
ORD-10357,2024-10-20,October,Q4,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,1,0,0,2899,2899,2899,0,2899,27.1,785.63,Credit Card,Referral,Desktop,Delivered,2.9,No
ORD-10403,2024-10-20,October,Q4,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,1,25,87.25,261.75,349,261.75,40,301.75,26.4,69.1,UPI,Paid Ads,Desktop,Pending,,No
ORD-10505,2024-10-20,October,Q4,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,3,0,0,599,1797,1797,0,1797,24.1,433.08,Credit Card,Organic Search,Mobile,Delivered,3.5,No
ORD-10400,2024-10-21,October,Q4,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,1,10,249.9,2249.1,2499,2249.1,0,2249.1,18.2,409.34,UPI,Organic Search,Desktop,Delivered,4.2,No
ORD-11128,2024-10-21,October,Q4,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,4,25,2999,2249.25,11996,8997,0,8997,27.3,2456.18,UPI,Organic Search,Mobile,Returned,,Yes
ORD-10559,2024-10-21,October,Q4,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,2,20,999.6,1999.2,4998,3998.4,0,3998.4,10.2,407.84,UPI,Social Media,Tablet,Pending,,No
ORD-11401,2024-10-21,October,Q4,2024,Pooja Mehta,pooja.mehta@gmail.com,Pune,Maharashtra,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,1,10,59.9,539.1,599,539.1,0,539.1,17.4,93.8,Debit Card,Paid Ads,Mobile,Delivered,2.7,No
ORD-10047,2024-10-21,October,Q4,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,0,0,149,149,149,40,189,17.5,26.07,Wallet,Email Campaign,Mobile,Cancelled,,No
ORD-10290,2024-10-22,October,Q4,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,2,15,119.7,339.15,798,678.3,0,678.3,12.4,84.11,UPI,Email Campaign,Mobile,Delivered,4.9,Yes
ORD-10449,2024-10-22,October,Q4,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,1,20,3199.8,12799.2,15999,12799.2,0,12799.2,32.9,4210.94,Credit Card,Email Campaign,Tablet,Delivered,2.8,No
ORD-10036,2024-10-22,October,Q4,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,1,0,0,349,349,349,40,389,19.8,69.1,Debit Card,Social Media,Tablet,Delivered,4.3,Yes
ORD-10413,2024-10-22,October,Q4,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,1,15,449.85,2549.15,2999,2549.15,0,2549.15,12.7,323.74,Debit Card,Paid Ads,Mobile,Cancelled,,No
ORD-10898,2024-10-22,October,Q4,2024,Sneha Iyer,sneha.iyer@gmail.com,Bangalore,Karnataka,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,2,20,519.6,1039.2,2598,2078.4,0,2078.4,24.9,517.52,Cash on Delivery,Direct,Mobile,Delivered,2.7,No
ORD-10346,2024-10-23,October,Q4,2024,Neha Gupta,neha.gupta@hotmail.com,Lucknow,Uttar Pradesh,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,1,20,119.8,479.2,599,479.2,40,519.2,10.8,51.75,UPI,Direct,Desktop,Returned,,No
ORD-11361,2024-10-23,October,Q4,2024,Pooja Mehta,pooja.mehta@gmail.com,Pune,Maharashtra,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,5,9,171,180,171,40,211,22.3,38.13,Credit Card,Referral,Mobile,Delivered,3.6,No
ORD-10598,2024-10-24,October,Q4,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,20,259.8,1039.2,1299,1039.2,0,1039.2,29.6,307.6,Debit Card,Paid Ads,Tablet,Pending,,No
ORD-10991,2024-10-24,October,Q4,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,2,25,3499.5,5249.25,13998,10498.5,0,10498.5,18.2,1910.73,UPI,Direct,Desktop,Returned,,No
ORD-10796,2024-10-24,October,Q4,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,3,0,0,7495,22485,22485,0,22485,33.2,7465.02,Credit Card,Direct,Mobile,Delivered,3.7,No
ORD-10678,2024-10-24,October,Q4,2024,Pooja Mehta,pooja.mehta@gmail.com,Pune,Maharashtra,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,1,25,99.75,299.25,399,299.25,40,339.25,24.9,74.51,UPI,Direct,Mobile,Delivered,4.5,No
ORD-10845,2024-10-25,October,Q4,2024,Nikhil Desai,nikhil.desai@outlook.com,Nagpur,Maharashtra,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,15,194.85,1104.15,1299,1104.15,0,1104.15,18.3,202.06,Debit Card,Email Campaign,Desktop,Returned,,No
ORD-10778,2024-10-25,October,Q4,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,2,0,0,180,360,360,40,400,13.7,49.32,Credit Card,Paid Ads,Tablet,Cancelled,,Yes
ORD-10186,2024-10-25,October,Q4,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,1,25,149.75,449.25,599,449.25,40,489.25,20,89.85,Credit Card,Organic Search,Desktop,Delivered,3.9,No
ORD-10385,2024-10-25,October,Q4,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,3,0,0,399,1197,1197,0,1197,25.8,308.83,UPI,Social Media,Mobile,Delivered,4,Yes
ORD-10681,2024-10-26,October,Q4,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,10,199.9,1799.1,1999,1799.1,0,1799.1,19.9,358.02,Wallet,Paid Ads,Desktop,Pending,,Yes
ORD-10371,2024-10-26,October,Q4,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,1,10,59.9,539.1,599,539.1,0,539.1,29.8,160.65,UPI,Organic Search,Desktop,Pending,,No
ORD-10009,2024-10-26,October,Q4,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,10,44.9,404.1,449,404.1,40,444.1,17.8,71.93,Credit Card,Organic Search,Desktop,Pending,,No
ORD-11406,2024-10-26,October,Q4,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,5,25,436.25,261.75,1745,1308.75,0,1308.75,12.2,159.67,Credit Card,Direct,Tablet,Pending,,No
ORD-11353,2024-10-27,October,Q4,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,15,67.35,381.65,449,381.65,40,421.65,32.2,122.89,Credit Card,Paid Ads,Mobile,Returned,,Yes
ORD-10661,2024-10-27,October,Q4,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P008,JBL Flip 6,Electronics,Audio,JBL,8999,3,5,1349.85,8549.05,26997,25647.15,0,25647.15,24.3,6232.26,UPI,Direct,Mobile,Cancelled,,No
ORD-10715,2024-10-27,October,Q4,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,1,0,0,7495,7495,7495,0,7495,24.1,1806.3,UPI,Social Media,Desktop,Delivered,4.1,Yes
ORD-11471,2024-10-28,October,Q4,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,1,0,0,2899,2899,2899,0,2899,25,724.75,Credit Card,Referral,Desktop,Delivered,3.4,No
ORD-11478,2024-10-29,October,Q4,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,1,15,374.85,2124.15,2499,2124.15,0,2124.15,14.4,305.88,Net Banking,Direct,Desktop,Returned,,No
ORD-11359,2024-10-29,October,Q4,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P015,Fastrack Analog Watch,Fashion,Accessories,Fastrack,1795,1,10,179.5,1615.5,1795,1615.5,0,1615.5,28.4,458.8,Credit Card,Paid Ads,Desktop,Delivered,4.5,No
ORD-11154,2024-10-29,October,Q4,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,1,20,259.8,1039.2,1299,1039.2,0,1039.2,9.9,102.88,Cash on Delivery,Organic Search,Mobile,Pending,,No
ORD-10057,2024-10-30,October,Q4,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,20,89.8,359.2,449,359.2,40,399.2,30.4,109.2,UPI,Email Campaign,Mobile,Delivered,4,No
ORD-11234,2024-10-30,October,Q4,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,1,10,129.9,1169.1,1299,1169.1,0,1169.1,25.3,295.78,UPI,Organic Search,Mobile,Delivered,2.5,No
ORD-10899,2024-10-30,October,Q4,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,15,194.85,1104.15,1299,1104.15,0,1104.15,22.7,250.64,UPI,Direct,Desktop,Pending,,No
ORD-10814,2024-10-31,October,Q4,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,3,10,749.7,2249.1,7497,6747.3,0,6747.3,24,1619.35,Debit Card,Direct,Desktop,Delivered,2.9,No
ORD-10521,2024-10-31,October,Q4,2024,Rahul Verma,rahul.verma@outlook.com,Delhi,Delhi,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,4,0,0,42999,171996,171996,0,171996,21.4,36807.14,UPI,Social Media,Mobile,Pending,,No
ORD-10069,2024-10-31,October,Q4,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,2,10,499.8,2249.1,4998,4498.2,0,4498.2,15.8,710.72,Debit Card,Direct,Tablet,Delivered,3.8,No
ORD-10254,2024-10-31,October,Q4,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,1,25,324.75,974.25,1299,974.25,0,974.25,8.3,80.86,Credit Card,Paid Ads,Desktop,Delivered,3.6,No
ORD-10024,2024-10-31,October,Q4,2024,Pooja Mehta,pooja.mehta@gmail.com,Pune,Maharashtra,P019,Milton Thermosteel Flask 1L,Home & Kitchen,Kitchen,Milton,599,1,0,0,599,599,599,0,599,25.7,153.94,UPI,Paid Ads,Desktop,Delivered,3.3,Yes
ORD-10062,2024-11-01,November,Q4,2024,Nikhil Desai,nikhil.desai@outlook.com,Nagpur,Maharashtra,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,1,0,0,6999,6999,6999,0,6999,13.2,923.87,UPI,Organic Search,Mobile,Delivered,3.2,No
ORD-10693,2024-11-01,November,Q4,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P008,JBL Flip 6,Electronics,Audio,JBL,8999,1,10,899.9,8099.1,8999,8099.1,0,8099.1,28.3,2292.05,UPI,Organic Search,Mobile,Delivered,3.5,No
ORD-10506,2024-11-01,November,Q4,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,2,5,34.9,331.55,698,663.1,0,663.1,21.3,141.24,Net Banking,Organic Search,Desktop,Returned,,No
ORD-11417,2024-11-02,November,Q4,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,1,15,2399.85,13599.15,15999,13599.15,0,13599.15,31.9,4338.13,UPI,Direct,Desktop,Delivered,3.2,Yes
ORD-10697,2024-11-02,November,Q4,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,15,299.85,1699.15,1999,1699.15,0,1699.15,35,594.7,Net Banking,Organic Search,Mobile,Cancelled,,Yes
ORD-11186,2024-11-03,November,Q4,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,1,0,0,42999,42999,42999,0,42999,19.9,8556.8,Credit Card,Social Media,Desktop,Cancelled,,No
ORD-10294,2024-11-03,November,Q4,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,1,0,0,1299,1299,1299,0,1299,13.6,176.66,Credit Card,App,Mobile,Returned,,No
ORD-10757,2024-11-03,November,Q4,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,1,15,7949.85,45049.15,52999,45049.15,0,45049.15,18.5,8334.09,UPI,Social Media,Mobile,Pending,,No
ORD-10850,2024-11-03,November,Q4,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,1,30,389.7,909.3,1299,909.3,0,909.3,33.9,308.25,UPI,Social Media,Desktop,Delivered,3,No
ORD-11140,2024-11-04,November,Q4,2024,Aditya Kumar,aditya.kumar@yahoo.com,Patna,Bihar,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,2,0,0,42999,85998,85998,0,85998,20.9,17973.58,UPI,Organic Search,Mobile,Pending,,No
